,Rookie_Cap,pred_AV,AV_percentile,Market_Cap
1,3.4552342559978264,0.49965003506939054,92.6,6.5
2,3.228395663257133,0.49679671770792155,92.6,6.5
3,3.0112207854227955,0.4939495825744476,92.6,6.5
4,2.804703300945323,0.49110880715283983,92.3,6.442
5,2.609695256679512,0.4882745672515206,92.3,6.442
6,2.426907067884444,0.485447036963113,92.3,6.442
7,2.256907518223489,0.4826263886250273,91.5,6.293
8,2.1001237597643025,0.4798127927809988,91.2,6.239
9,1.9568413129788271,0.47700641814359485,91.2,6.239
10,1.827204066743292,0.47420743155770556,91.2,6.239
11,1.7112142783382118,0.47141599796503225,91.2,6.239
12,1.6087325734483895,0.46863228036958593,90.4,6.099
13,1.5194779461629129,0.46585643980420977,90.1,6.048
14,1.4430277589751568,0.46308863529813515,89.7,5.982
15,1.3788177427827848,0.4603290238455839,89.3,5.917
16,1.326141996887744,0.45757776037542414,89.0,5.869
17,1.28415298899627,0.4548349977218897,88.2,5.745
18,1.2518615552188832,0.452100886596371,88.2,5.745
19,1.2281369000703926,0.44937557556028374,88.2,5.745
20,1.211706596469893,0.44665921099902195,88.2,5.745
21,1.201156585740765,0.44395193709699965,88.2,5.745
22,1.1949311776106772,0.44125389581378716,88.2,5.745
23,1.191333050211584,0.43856522686134297,87.5,5.641
24,1.1885232500797258,0.435886067682346,86.8,5.54
25,1.1845211921556298,0.43321655342962856,86.8,5.54
26,1.177204659784112,0.4305568169467111,86.4,5.484
27,1.1643098047142706,0.4279069887494391,84.9,5.285
28,1.1434311470994958,0.42526719700872057,84.2,5.196
29,1.1120215754974585,0.4226375675343627,84.2,5.196
30,1.067392346870122,0.42001822376000625,84.2,5.196
31,1.0067130865837308,0.4174092867291517,83.8,5.147
32,0.9270117884088208,0.41481087508227676,83.5,5.111
33,0.8137785587340705,0.4122231050450368,83.1,5.063
34,0.8078945117422096,0.4096460904175454,81.6,4.893
35,0.8008061934689708,0.4070799425647271,80.9,4.817
