,Rookie_Cap,pred_AV,AV_percentile,Market_Cap
1,3.4552342559978264,0.4728809489353555,91.7,8.218
2,3.228395663257133,0.46865498757101387,90.0,8.067
3,3.0112207854227955,0.46450388888028843,88.8,7.963
4,2.804703300945323,0.46042568104626236,87.5,7.854
5,2.609695256679512,0.45641846089722954,86.2,7.748
6,2.426907067884444,0.4524803909452714,85.4,7.684
7,2.256907518223489,0.4486096965768329,84.2,7.59
8,2.1001237597643025,0.44480466338627267,84.2,7.59
9,1.9568413129788271,0.44106363464397036,83.8,7.559
10,1.827204066743292,0.4373850088911354,83.3,7.521
11,1.7112142783382118,0.43376723765398023,82.5,7.461
12,1.6087325734483895,0.4302088232704058,82.5,7.461
13,1.5194779461629129,0.4267083168227882,81.7,7.402
14,1.4430277589751568,0.4232643161708738,80.4,7.307
15,1.3788177427827848,0.4198754640791718,79.6,7.251
16,1.326141996887744,0.4165404464335901,78.3,7.16
17,1.28415298899627,0.4132579905423913,77.1,7.078
18,1.2518615552188832,0.41002686351685463,76.7,7.052
19,1.2281369000703926,0.40684587072731493,75.8,6.992
20,1.211706596469893,0.40371385433051643,75.4,6.966
21,1.201156585740765,0.4006296918644683,74.6,6.914
22,1.1949311776106772,0.3975922949072193,73.8,6.863
23,1.191333050211584,0.39460060779618455,72.9,6.807
24,1.1885232500797258,0.3916536064048595,72.9,6.807
25,1.1845211921556298,0.3887502969739426,72.9,6.807
26,1.177204659784112,0.3858897149940642,72.5,6.782
27,1.1643098047142706,0.3830709241374839,72.1,6.757
28,1.1434311470994958,0.3802930152362688,71.7,6.733
29,1.1120215754974585,0.3775551053046122,71.7,6.733
30,1.067392346870122,0.37485633660308254,71.7,6.733
31,1.0067130865837308,0.3721958757427203,71.7,6.733
32,0.9270117884088208,0.36957291282701676,70.8,6.679
33,0.8137785587340705,0.3669866606299195,70.0,6.631
34,0.8078945117422096,0.3644363538081111,69.2,6.584
35,0.8008061934689708,0.3619212481459064,68.8,6.561
36,0.792609830260854,0.35944061983120257,68.3,6.532
37,0.7834016484643622,0.3569937647610027,68.3,6.532
38,0.7732778744259949,0.35457999787511313,67.1,6.464
39,0.7623347344922546,0.35219865251668975,67.1,6.464
40,0.7506684550096423,0.3498490798183797,66.7,6.442
41,0.7383752623246587,0.3475306481128714,66.2,6.414
42,0.7255513827838056,0.3452427423667274,65.4,6.37
43,0.7122930427335836,0.34298476363643493,65.0,6.349
44,0.6986964685204957,0.3407561285456627,64.6,6.327
45,0.6848578864910403,0.3385562687827667,63.8,6.285
46,0.6708735229917215,0.33638463061763474,63.3,6.258
47,0.656839604369039,0.33424067443700767,63.3,6.258
48,0.6428523569694944,0.3321238742974578,61.2,6.15
49,0.6290080071395884,0.33003371749524685,60.4,6.109
50,0.6154027812258229,0.32796970415232424,60.4,6.109
51,0.6021329055746999,0.32593134681776403,60.4,6.109
52,0.5892946065327185,0.32391817008397245,59.2,6.05
53,0.5769841104463821,0.32192971021703126,58.8,6.03
54,0.5652976436621913,0.31996551480057417,58.3,6.006
55,0.5543314325266464,0.3180251423926203,57.5,5.968
56,0.5441817033862497,0.3161081621948196,57.5,5.968
57,0.5349446825875015,0.31421415373358796,57.5,5.968
58,0.5267165964769047,0.31234270655263824,57.1,5.948
59,0.5195936714009588,0.31049341991643314,57.1,5.948
60,0.5136721337061669,0.30866590252411064,57.1,5.948
61,0.5090482097390285,0.30685977223345356,56.7,5.93
62,0.5058181258460449,0.3050746557944936,56.7,5.93
63,0.504078108373719,0.30331018859235953,56.2,5.906
64,0.5039243836685503,0.3015660143989982,56.2,5.906
65,0.466380538987196,0.29984178513341314,55.8,5.887
66,0.4651934880077536,0.2981371606300807,55.8,5.887
67,0.4640064370283111,0.296451808415222,55.8,5.887
68,0.4628193860488687,0.2947854034906196,55.8,5.887
69,0.4616323350694263,0.2931376281246854,55.4,5.869
70,0.4604452840899838,0.2915081716504965,55.4,5.869
71,0.4592582331105415,0.28989673027052937,55.0,5.85
72,0.458071182131099,0.2883030068678359,54.2,5.814
73,0.4568841311516566,0.28672671082341294,54.2,5.814
74,0.4556970801722141,0.2851675578395307,52.9,5.756
75,0.4545100291927717,0.2836252697687943,52.9,5.756
76,0.4533229782133293,0.2820995744487226,52.9,5.756
77,0.4521359272338869,0.2805902055416367,52.9,5.756
78,0.4509488762544444,0.2790969023796626,52.9,5.756
79,0.449761825275002,0.2776194098146554,52.9,5.756
80,0.4485747742955596,0.2761574780728664,52.9,5.756
81,0.4473877233161172,0.27471086261417776,52.5,5.738
82,0.4462006723366747,0.2732793239957381,52.5,5.738
83,0.4450136213572323,0.27186262773983993,52.5,5.738
84,0.4438265703777899,0.27046054420588533,52.5,5.738
85,0.4426395193983474,0.26907284846629337,52.5,5.738
86,0.441452468418905,0.267699320186208,52.1,5.72
87,0.4402654174394626,0.26633974350687173,51.7,5.703
88,0.4390783664600202,0.26499390693253494,51.7,5.703
89,0.4378913154805777,0.2636616032207772,50.8,5.664
90,0.4367042645011353,0.26234262927612034,50.8,5.664
91,0.4355172135216929,0.26103678604681846,50.8,5.664
92,0.4343301625422505,0.25974387842471586,50.4,5.647
93,0.433143111562808,0.2584637151480658,50.0,5.629
94,0.4319560605833656,0.2571961087072092,49.2,5.596
95,0.4307690096039231,0.25594087525301484,49.2,5.596
96,0.4295819586244808,0.25469783450798855,49.2,5.596
97,0.4283949076450383,0.2534668096799592,48.3,5.558
98,0.4272078566655959,0.25224762737825657,48.3,5.558
99,0.4260208056861534,0.25104011753229616,48.3,5.558
