,Rookie_Cap,pred_AV,AV_percentile,Market_Cap
1,3.4552342559978264,0.32045792715181937,92.9,5.316
2,3.228395663257133,0.3179541657523291,92.9,5.316
3,3.0112207854227955,0.3154609647938602,92.9,5.316
4,2.804703300945323,0.3129784226140298,92.9,5.316
5,2.609695256679512,0.31050663529768496,92.9,5.316
6,2.426907067884444,0.30804569667254184,92.9,5.316
7,2.256907518223489,0.3055956983057227,92.9,5.316
8,2.1001237597643025,0.3031567295011819,92.9,5.316
9,1.9568413129788271,0.3007288772980109,92.4,5.246
10,1.827204066743292,0.29831222646961264,91.8,5.162
11,1.7112142783382118,0.29590685952373436,91.8,5.162
12,1.6087325734483895,0.29351285670334765,90.8,5.025
13,1.5194779461629129,0.29113029598836476,90.8,5.025
14,1.4430277589751568,0.28875925309817935,90.8,5.025
15,1.3788177427827848,0.2863998014950186,90.2,4.945
16,1.326141996887744,0.28405201238809497,90.2,4.945
17,1.28415298899627,0.2817159547385441,90.2,4.945
18,1.2518615552188832,0.27939169526513563,90.2,4.945
19,1.2281369000703926,0.27707929845074347,90.2,4.945
20,1.211706596469893,0.274778826549561,90.2,4.945
21,1.201156585740765,0.2724903395950476,89.1,4.802
22,1.1949311776106772,0.2702138954085915,88.6,4.738
23,1.191333050211584,0.26794954960887435,88.6,4.738
24,1.1885232500797258,0.2656973556219227,88.6,4.738
25,1.1845211921556298,0.26345736469183056,88.0,4.662
26,1.177204659784112,0.2612296258921383,88.0,4.662
27,1.1643098047142706,0.2590141861378514,87.0,4.539
28,1.1434311470994958,0.2568110901980849,87.0,4.539
29,1.1120215754974585,0.2546203807093149,86.4,4.466
30,1.067392346870122,0.25244209818922436,85.9,4.407
31,1.0067130865837308,0.250276281051124,85.9,4.407
32,0.9270117884088208,0.24812296561893374,85.3,4.337
33,0.8137785587340705,0.24598218614270836,85.3,4.337
34,0.8078945117422096,0.2438539748146899,84.8,4.279
35,0.8008061934689708,0.24173836178587083,84.2,4.211
36,0.792609830260854,0.23963537518305217,84.2,4.211
37,0.7834016484643622,0.23754504112637873,84.2,4.211
38,0.7732778744259949,0.2354673837473359,84.2,4.211
39,0.7623347344922546,0.23340242520719093,83.2,4.099
40,0.7506684550096423,0.2313501857158626,82.6,4.034
41,0.7383752623246587,0.2293106835512021,82.1,3.98
42,0.7255513827838056,0.22728393507866948,81.5,3.917
43,0.7122930427335836,0.225269954771389,81.5,3.917
44,0.6986964685204957,0.22326875523056627,81.5,3.917
45,0.6848578864910403,0.22128034720625264,81.5,3.917
46,0.6708735229917215,0.21930473961843916,81.5,3.917
47,0.656839604369039,0.21734193957846423,81.0,3.865
48,0.6428523569694944,0.21539195241072084,81.0,3.865
49,0.6290080071395884,0.21345478167464454,79.3,3.692
50,0.6154027812258229,0.21153042918696943,78.8,3.643
51,0.6021329055746999,0.2096188950442349,78.8,3.643
52,0.5892946065327185,0.20772017764552841,78.3,3.595
53,0.5769841104463821,0.20583427371544935,77.7,3.538
54,0.5652976436621913,0.20396117832727817,77.2,3.49
55,0.5543314325266464,0.20210088492633696,77.2,3.49
56,0.5441817033862497,0.2002533853535263,77.2,3.49
57,0.5349446825875015,0.1984186698690239,77.2,3.49
58,0.5267165964769047,0.19659672717613122,76.6,3.435
59,0.5195936714009588,0.19478754444525373,76.6,3.435
60,0.5136721337061669,0.19299110733800126,76.6,3.435
61,0.5090482097390285,0.19120740003139458,76.6,3.435
62,0.5058181258460449,0.1894364052421651,76.6,3.435
63,0.504078108373719,0.18767810425113474,76.6,3.435
64,0.5039243836685503,0.18593247692766282,76.1,3.389
65,0.466380538987196,0.1841995017541472,76.1,3.389
66,0.4651934880077536,0.18247915585056823,75.5,3.335
67,0.4640064370283111,0.18077141499906202,75.5,3.335
68,0.4628193860488687,0.17907625366851235,75.0,3.291
69,0.4616323350694263,0.17739364503914898,75.0,3.291
70,0.4604452840899838,0.17572356102714115,75.0,3.291
71,0.4592582331105415,0.17406597230917542,75.0,3.291
72,0.458071182131099,0.17242084834700647,75.0,3.291
73,0.4568841311516566,0.17078815741197118,74.5,3.247
74,0.4556970801722141,0.1691678666094546,74.5,3.247
75,0.4545100291927717,0.16755994190329887,74.5,3.247
76,0.4533229782133293,0.16596434814014446,72.8,3.102
77,0.4521359272338869,0.16438104907369488,72.8,3.102
78,0.4509488762544444,0.16281000738889528,71.7,3.012
79,0.449761825275002,0.161251184726016,71.7,3.012
80,0.4485747742955596,0.15970454170463266,71.7,3.012
81,0.4473877233161172,0.1581700379474941,71.7,3.012
82,0.4462006723366747,0.15664763210427016,71.2,2.972
83,0.4450136213572323,0.1551372818751712,70.7,2.932
84,0.4438265703777899,0.15363894403443215,70.7,2.932
85,0.4426395193983474,0.15215257445365354,70.1,2.886
86,0.441452468418905,0.15067812812499196,70.1,2.886
87,0.4402654174394626,0.1492155591841942,70.1,2.886
88,0.4390783664600202,0.14776482093346718,70.1,2.886
89,0.4378913154805777,0.14632586586417845,70.1,2.886
90,0.4367042645011353,0.1448986456793806,70.1,2.886
91,0.4355172135216929,0.1434831113161538,70.1,2.886
92,0.4343301625422505,0.1420792129677612,69.6,2.847
93,0.433143111562808,0.14068690010561136,69.6,2.847
94,0.4319560605833656,0.13930612150102356,69.0,2.802
95,0.4307690096039231,0.13793682524678966,67.9,2.72
96,0.4295819586244808,0.1365789587785295,67.9,2.72
97,0.4283949076450383,0.13523246889583426,67.9,2.72
98,0.4272078566655959,0.1338973017831944,67.4,2.684
99,0.4260208056861534,0.13257340303070764,66.3,2.606
