,Rnd,Pick,Tm,Player,Pos,Age,Yrs,Yrs_Starter,wAV,dAV,Games,College,Drafted,wAVpG,dAVpG,Cap,AV_percentile,fit_wAVpG
2657,4,114,ATL,Drew Dalman,C,22,3,1,13,13,48,Stanford,2021,0.2708333333333333,0.2708333333333333,0.408215040994517,50.4,0.24403144634152424
2685,4,142,GNB,Royce Newman,G,24,3,1,14,14,51,Mississippi,2021,0.27450980392156865,0.27450980392156865,0.3749776135701291,51.1,0.205430794233736
2702,5,159,LAC,Brenden Jaimes,C,22,3,0,4,4,37,Nebraska,2021,0.10810810810810811,0.10810810810810811,0.3547977469196078,21.7,0.18628574034288423
2733,6,190,CIN,Trey Hill,C,21,2,0,3,3,24,Georgia,2021,0.125,0.125,0.3384554680619669,26.3,0.15847812394222122
2740,6,197,NWE,William Sherman,G,22,1,0,0,0,1,Colorado,2021,0.0,0.0,0.3368597690311667,8.1,0.1533041093167941
2757,6,214,GNB,Cole Van Lanen,G,23,3,0,2,0,26,Wisconsin,2021,0.07692307692307693,0.0,0.3329844999563661,18.4,0.14219123914543935
2769,6,226,KAN,Trey Smith,G,22,3,2,24,24,50,Tennessee,2021,0.48,0.48,0.3302490159035657,91.5,0.13546001635724925
2773,7,230,LVR,Jimmy Morrissey,C,23,3,0,1,0,14,Pittsburgh,2021,0.07142857142857142,0.0,0.3293371878859655,18.0,0.13340095906954283
2779,7,236,BUF,Jack Anderson,G,22,3,0,2,0,15,Texas Tech,2021,0.13333333333333333,0.0,0.3279694458595653,28.3,0.13047375467071376
2781,7,238,DAL,Matt Farniok,G,23,2,0,2,2,19,Nebraska,2021,0.10526315789473684,0.10526315789473684,0.3275135318507652,21.3,0.12953941479207512
2791,7,248,IND,Will Fries,G,23,3,1,10,10,36,Penn St.,2021,0.2777777777777778,0.2777777777777778,0.3252339618067649,51.8,0.12516045646446178
2817,1,15,HOU,Kenyon Green,G,21,1,1,5,5,15,Texas A&M,2022,0.3333333333333333,0.3333333333333333,1.3788177427827848,63.6,0.4603290238455839
2819,1,17,LAC,Zion Johnson,G,22,2,1,14,14,32,Boston Col.,2022,0.4375,0.4375,1.28415298899627,87.1,0.4548349977218897
2826,1,24,DAL,Tyler Smith,G,21,2,1,19,19,31,Tulsa,2022,0.6129032258064516,0.6129032258064516,1.1885232500797258,98.9,0.435886067682346
2827,1,25,BAL,Tyler Linderbaum,C,22,2,1,17,17,32,Iowa,2022,0.53125,0.53125,1.1845211921556298,97.1,0.43321655342962856
2831,1,29,NWE,Cole Strange,G,24,2,1,10,10,27,Chattanooga,2022,0.37037037037037035,0.37037037037037035,1.1120215754974585,74.3,0.4226375675343627
2859,2,57,TAM,Luke Goedeke,G,23,2,0,12,12,28,Central Michigan,2022,0.42857142857142855,0.42857142857142855,0.5349446825875015,85.8,0.3535682538224701
2861,2,59,MIN,Ed Ingram,G,23,2,1,13,13,32,LSU,2022,0.40625,0.40625,0.5195936714009588,80.9,0.34899878101504234
2867,3,65,JAX,Luke Fortner,G,24,2,1,16,16,34,Kentucky,2022,0.47058823529411764,0.47058823529411764,0.466380538987196,91.0,0.3356002579767445
2869,3,67,NYG,Joshua Ezeudu,G,22,2,0,3,3,16,North Carolina,2022,0.1875,0.1875,0.4640064370283111,34.9,0.3312385065369535
2892,3,90,LVR,Dylan Parham,G,23,2,1,14,14,34,Memphis,2022,0.4117647058823529,0.4117647058823529,0.4367042645011353,82.9,0.284902624376014
2936,4,134,SFO,Spencer Burford,G,23,2,1,14,14,30,Texas-San Antonio,2022,0.4666666666666667,0.4666666666666667,0.3844740214056685,90.4,0.2155206666152618
2973,5,171,DEN,Luke Wattenberg,G,24,2,0,2,2,23,Washington,2022,0.08695652173913043,0.08695652173913043,0.3405531351662987,19.5,0.17450800511400638
2975,5,173,NYG,Marcus McKethan,G,23,2,0,2,2,16,North Carolina,2022,0.125,0.125,0.3381790332074138,26.3,0.1726749003571233
2988,6,186,CHI,Zachary Thomas,G,24,2,0,0,0,3,San Diego St.,2022,0.0,0.0,0.3393672960795671,8.1,0.16160435220096503
2989,6,187,SFO,Nick Zakelj,G,23,2,0,0,0,9,Fordham,2022,0.0,0.0,0.3391393390751671,8.1,0.16081090272183568
2992,6,190,ATL,Justin Shaffer,G,24,0,0,0,0,0,Georgia,2022,0.0,0.0,0.3384554680619669,8.1,0.15847812394222122
2997,6,195,LAC,Jamaree Salyer,G,22,2,1,14,14,34,Georgia,2022,0.4117647058823529,0.4117647058823529,0.3373156830399668,82.9,0.1547448117906296
3001,6,199,CAR,Cade Mays,G,23,2,0,3,3,27,Tennessee,2022,0.1111111111111111,0.1111111111111111,0.3364038550223667,23.0,0.15189271168392735
3009,6,207,CHI,Doug Kramer,C,24,2,0,0,0,2,Illinois,2022,0.0,0.0,0.3345801989871664,8.1,0.1465301607615797
3012,6,210,NWE,Chasen Hines,G,22,0,0,0,0,0,LSU,2022,0.0,0.0,0.3338963279739663,8.1,0.1446315662509371
3017,6,215,ARI,Lecitus Smith,G,24,1,0,1,1,10,Virginia Tech,2022,0.1,0.1,0.3327565429519661,20.8,0.1415970392699059
3028,7,226,CHI,Ja'Tyre Carter,G,23,2,0,2,2,13,Southern,2022,0.15384615384615385,0.15384615384615385,0.3302490159035657,31.1,0.13546001635724925
3032,7,230,WAS,Chris Paul,G,23,2,0,3,3,11,Tulsa,2022,0.2727272727272727,0.2727272727272727,0.3293371878859655,50.7,0.13340095906954283
3048,7,246,CLE,Dawson Deaton,C,23,0,0,0,0,0,Texas Tech,2022,0.0,0.0,0.3256898758155649,8.1,0.1259984892767141
3059,7,257,ARI,Marquis Hayes,G,23,0,0,0,0,0,Oklahoma,2022,0.0,0.0,0.3231823487671646,8.1,0.12160857648885445
3075,1,11,TEN,Peter Skoronski,G,22,1,0,5,5,14,Northwestern,2023,0.35714285714285715,0.35714285714285715,1.7112142783382118,71.9,0.47141599796503225
3100,2,36,LAR,Steve Avila,C,23,1,0,8,8,17,TCU,2023,0.47058823529411764,0.47058823529411764,0.792609830260854,91.0,0.4045247704077356
3102,2,38,ATL,Matthew Bergeron,G,23,1,0,6,6,17,Syracuse,2023,0.35294117647058826,0.35294117647058826,0.7732778744259949,69.1,0.3994477766029023
3107,2,43,NYJ,Joe Tippmann,C,22,1,0,4,4,16,Wisconsin,2023,0.25,0.25,0.7122930427335836,46.7,0.38695451798287317
3121,2,57,NYG,John Michael Schmitz,C,24,1,0,4,4,13,Minnesota,2023,0.3076923076923077,0.3076923076923077,0.5349446825875015,56.8,0.3535682538224701
3123,2,59,BUF,O'Cyrus Torrence,G,23,1,0,9,9,17,Florida,2023,0.5294117647058824,0.5294117647058824,0.5195936714009588,96.7,0.34899878101504234
3126,2,62,HOU,Juice Scruggs,C,23,1,0,3,3,7,Penn St.,2023,0.42857142857142855,0.42857142857142855,0.5058181258460449,85.8,0.34224107631750916
3161,3,97,WAS,Ricky Stromberg,C,22,1,0,0,0,4,Arkansas,2023,0.0,0.0,0.4283949076450383,8.1,0.27220260042596295
3171,4,107,NWE,Jake Andrews,C,23,1,0,1,1,16,Troy,2023,0.0625,0.0625,0.416524397850614,17.3,0.2551792171442766
3172,4,108,SEA,Anthony Bradford,G,22,1,0,5,5,14,LSU,2023,0.35714285714285715,0.35714285714285715,0.4153373468711716,71.9,0.25354833783603015
3178,4,114,CAR,Chandler Zavala,G,24,1,0,2,2,10,North Carolina St.,2023,0.2,0.2,0.408215040994517,37.1,0.24403144634152424
3181,4,117,NWE,Sidy Sow,G,25,1,0,4,4,15,Eastern Michigan,2023,0.26666666666666666,0.26666666666666666,0.4046538880561898,50.0,0.23944358823561568
3186,4,122,ARI,Jon Gaines,G,24,0,0,0,0,0,UCLA,2023,0.0,0.0,0.3987186331589776,8.1,0.23204548980530393
3208,5,144,NWE,Atonio Mafi,G,22,1,0,2,2,17,UCLA,2023,0.11764705882352941,0.11764705882352941,0.3726035116112442,23.9,0.20301963876448903
3216,5,152,DET,Colby Sorsdal,G,23,1,0,2,2,16,William & Mary,2023,0.125,0.125,0.3631071037757048,26.3,0.19380469616059476
3218,5,154,SEA,Olusegun Oluwatimi,C,24,1,0,2,2,16,Michigan,2023,0.125,0.125,0.36073300181682,26.3,0.19160572423092348
3220,5,156,LAC,Jordan McFadden,G,23,1,0,1,1,12,Clemson,2023,0.08333333333333333,0.08333333333333333,0.3583588998579351,18.9,0.18944758269144196
3233,5,169,DAL,Asim Richards,G,22,1,0,1,1,8,North Carolina,2023,0.125,0.125,0.3429272371251836,26.3,0.1763772987834128
3254,6,190,CLE,Luke Wypler,G,22,1,0,1,1,5,Ohio St.,2023,0.2,0.2,0.3384554680619669,37.1,0.15847812394222122
3265,6,201,HOU,Jarrett Patterson,C,24,1,0,3,3,7,Notre Dame,2023,0.42857142857142855,0.42857142857142855,0.3359479410135666,85.8,0.15051011492452962
3289,7,225,ATL,Jovaughn Gwyn,G,24,1,0,0,0,1,South Carolina,2023,0.0,0.0,0.3304769729079657,8.1,0.13598870993653941
3293,7,229,BAL,Andrew Vorhees,G,24,0,0,0,0,0,USC,2023,0.0,0.0,0.3295651448903656,8.1,0.13390747202226783
3294,7,230,BUF,Nick Broeker,G,22,1,0,0,0,3,Mississippi,2023,0.0,0.0,0.3293371878859655,8.1,0.13340095906954283
3315,7,251,PIT,Spencer Anderson,G,23,1,0,1,1,8,Maryland,2023,0.125,0.125,0.3245500907935648,26.3,0.12393729915886473
3321,7,257,DEN,Alex Forsyth,C,24,0,0,0,0,0,Oregon,2023,0.0,0.0,0.3231823487671646,8.1,0.12160857648885445
