,Rnd,Pick,Tm,Player,Pos,Age,Yrs,Yrs_Starter,wAV,dAV,Games,College,Drafted,wAVpG,dAVpG,Cap,AV_percentile,fit_wAVpG
840,3,80,NYJ,Dexter McDougle,DB,23,5,0,2,1,31,Maryland,2014,0.06451612903225806,0.03225806451612903,0.4485747742955596,20.6,0.1877824235868555
847,3,87,KAN,Phillip Gaines,DB,23,7,1,10,6,70,Rice,2014,0.14285714285714285,0.08571428571428572,0.4402654174394626,48.7,0.17836115358448304
861,4,101,PHI,Jaylen Watkins,DB,22,7,0,5,3,53,Florida,2014,0.09433962264150944,0.05660377358490566,0.4236467037272686,34.3,0.1629317427670296
862,4,102,WAS,Bashaud Breeland,DB,22,8,7,34,20,107,Clemson,2014,0.3177570093457944,0.18691588785046728,0.4224596527478262,88.4,0.161986661371254
869,4,109,BUF,Ross Cockrell,DB,23,8,3,20,0,97,Duke,2014,0.20618556701030927,0.0,0.4141502958917292,65.2,0.15589338310314377
870,4,110,STL,Maurice Alexander,DB,23,6,1,11,10,57,Utah St.,2014,0.19298245614035087,0.17543859649122806,0.4129632449122867,62.1,0.15509379260710238
874,4,114,JAX,Aaron Colvin,DB,22,6,1,16,13,65,Oklahoma,2014,0.24615384615384617,0.2,0.408215040994517,73.7,0.15206017438025493
876,4,116,OAK,Keith McGill,DB,25,4,0,4,4,54,Utah,2014,0.07407407407407407,0.07407407407407407,0.4058409390356322,24.7,0.15063785373680572
882,4,122,TEN,Marqueston Huff,DB,22,3,0,4,3,41,Wyoming,2014,0.0975609756097561,0.07317073170731707,0.3987186331589776,34.6,0.1467189637360719
885,4,125,MIA,Walt Aikens,DB,23,6,0,6,6,93,Liberty,2014,0.06451612903225806,0.06451612903225806,0.3951574802206503,20.6,0.14493990131549805
887,4,127,CLE,Pierre Desir,DB,23,8,3,17,2,85,Lindenwood,2014,0.2,0.023529411764705882,0.3927833782617655,63.7,0.1438149614422185
888,4,128,CAR,Tre Boston,DB,22,7,4,28,17,104,North Carolina,2014,0.2692307692307692,0.16346153846153846,0.3915963272823231,79.4,0.14326988821676323
889,4,129,SFO,Dontae Johnson,DB,22,9,1,15,15,105,North Carolina St.,2014,0.14285714285714285,0.14285714285714285,0.3904092763028806,48.7,0.14273599777167706
891,4,131,CHI,Brock Vereen,DB,22,2,0,2,2,19,Minnesota,2014,0.10526315789473684,0.10526315789473684,0.3880351743439958,37.3,0.1417005201413502
893,4,133,DET,Nevin Lawson,DB,23,8,5,22,17,100,Utah St.,2014,0.22,0.17,0.3856610723851109,67.7,0.14070603838871426
907,5,147,ATL,Ricardo Allen,DB,22,8,5,25,24,91,Purdue,2014,0.27472527472527475,0.26373626373626374,0.3690423586729169,80.8,0.134683377043624
908,5,148,CAR,Bene Benwikere,DB,23,5,1,10,6,54,San Jose St.,2014,0.18518518518518517,0.1111111111111111,0.3678553076934745,60.0,0.1343028180656144
912,5,152,NYG,Nat Berhe,DB,23,5,0,3,3,42,San Diego St.,2014,0.07142857142857142,0.07142857142857142,0.3631071037757048,23.5,0.13282704319102195
917,5,157,PIT,Shaquille Richardson,DB,22,0,0,0,0,0,Arizona,2014,0.0,0.0,0.3571718488784927,7.9,0.1310635166583754
922,5,162,PHI,Ed Reynolds,DB,22,3,1,4,1,16,Stanford,2014,0.25,0.0625,0.3512365939812805,74.6,0.1293538886562524
927,5,167,NOR,Vinnie Sunseri,DB,22,3,0,0,0,15,Alabama,2014,0.0,0.0,0.3453013390840684,7.9,0.12765925039522158
930,5,170,SFO,Keith Reaser,DB,23,4,0,2,2,30,Florida Atlantic,2014,0.06666666666666667,0.06666666666666667,0.3417401861457411,21.8,0.12663347645792383
940,6,180,SFO,Kenneth Acker,DB,22,4,1,8,5,40,SMU,2014,0.2,0.125,0.3407350381059673,63.7,0.1230441334318913
942,6,182,MIN,Antone Exum,DB,23,6,0,6,3,51,Virginia Tech,2014,0.11764705882352941,0.058823529411764705,0.3402791240971672,41.1,0.12227618616436559
944,6,184,MIN,Kendall James,DB,23,0,0,0,0,0,Maine,2014,0.0,0.0,0.3398232100883672,7.9,0.12148573563017828
947,6,187,NYG,Bennett Jackson,DB,22,7,0,0,0,10,Notre Dame,2014,0.0,0.0,0.3391393390751671,7.9,0.12025241897338673
948,6,188,STL,E.J. Gaines,DB,22,5,3,13,9,43,Missouri,2014,0.3023255813953488,0.20930232558139536,0.338911382070767,85.5,0.11982736411172495
955,6,195,NYJ,Brandon Dixon,DB,24,4,0,3,0,19,NW Missouri St.,2014,0.15789473684210525,0.0,0.3373156830399668,52.9,0.11662473266279971
957,6,197,GNB,Demetri Goodson,DB,25,3,0,2,2,26,Baylor,2014,0.07692307692307693,0.07692307692307693,0.3368597690311667,26.3,0.11562731318379948
966,6,206,NWE,Jemea Thomas,DB,24,1,0,0,0,2,Georgia Tech,2014,0.0,0.0,0.3348081559915664,7.9,0.11059337767270283
968,6,208,SEA,Eric Pinkins,DB,23,3,0,2,1,11,San Diego St.,2014,0.18181818181818182,0.09090909090909091,0.3343522419827663,59.0,0.10933865526173481
976,7,216,HOU,Andre Hal,DB,22,5,3,17,17,69,Vanderbilt,2014,0.2463768115942029,0.2463768115942029,0.332528585947566,73.9,0.10374611019794011
979,7,219,OAK,T.J. Carrie,DB,24,9,3,22,13,125,Ohio,2014,0.176,0.104,0.3318447149343659,57.2,0.10139001711074402
985,7,225,MIN,Jabari Price,DB,21,1,0,1,1,14,North Carolina,2014,0.07142857142857142,0.07142857142857142,0.3304769729079657,23.5,0.09620657054273202
1001,7,241,STL,C.B. Bryant,DB,22,3,0,1,1,12,Ohio St.,2014,0.08333333333333333,0.08333333333333333,0.3268296608375651,29.8,0.07885559696251182
1007,7,247,OAK,Jonathan Dowling,DB,22,1,0,0,0,7,Western Kentucky,2014,0.0,0.0,0.3254619188111649,7.9,0.07083407083103976
1008,7,248,DAL,Ahmad Dixon,DB,23,1,0,0,0,8,Baylor,2014,0.0,0.0,0.3252339618067649,7.9,0.06940846119754013
1012,7,252,CIN,Lavelle Westbrooks,DB,22,0,0,0,0,0,Georgia Southern,2014,0.0,0.0,0.3243221337891647,7.9,0.06344121338553443
1014,7,254,DAL,Terrance Mitchell,DB,22,9,3,20,0,94,Oregon,2014,0.2127659574468085,0.0,0.3238662197803647,66.6,0.060294346128310694
1016,7,256,HOU,Lonnie Ballentine,DB,21,3,0,0,0,4,Memphis,2014,0.0,0.0,0.3234103057715646,7.9,0.05703532975357506
1027,1,11,MIN,Trae Waynes,CB,23,7,3,19,19,79,Michigan St.,2015,0.24050632911392406,0.24050632911392406,1.7112142783382118,72.9,0.36601283069914403
1032,1,16,HOU,Kevin Johnson,CB,23,6,0,11,8,64,Wake Forest,2015,0.171875,0.125,1.326141996887744,55.9,0.34670983882093465
1034,1,18,KAN,Marcus Peters,CB,22,9,6,63,32,116,Washington,2015,0.5431034482758621,0.27586206896551724,1.2518615552188832,98.4,0.33931313635175786
1043,1,27,DAL,Byron Jones,CB,22,7,7,38,29,109,Connecticut,2015,0.3486238532110092,0.26605504587155965,1.1643098047142706,91.6,0.30824043801493967
1046,1,30,GNB,Damarious Randall,S,23,6,5,21,11,75,Arizona St.,2015,0.28,0.14666666666666667,1.067392346870122,81.3,0.2986612571141605
1049,2,33,NYG,Landon Collins,S,21,8,6,42,32,100,Alabama,2015,0.42,0.32,0.8137785587340705,94.9,0.28945726165493285
1058,2,42,ATL,Jalen Collins,CB,22,2,0,4,4,24,LSU,2015,0.16666666666666666,0.16666666666666666,0.7255513827838056,54.9,0.26401234494138603
1062,2,46,SFO,Jaquiski Tartt,S,23,7,4,21,21,80,Samford,2015,0.2625,0.2625,0.6708735229917215,77.9,0.25370373416398434
1063,2,47,PHI,Eric Rowe,CB,22,9,2,21,2,103,Utah,2015,0.20388349514563106,0.019417475728155338,0.656839604369039,65.0,0.2512191270110132
1066,2,50,BUF,Ronald Darby,CB,21,9,7,32,9,105,Florida St.,2015,0.3047619047619048,0.08571428571428572,0.6154027812258229,85.6,0.2439824345263625
1072,2,56,PIT,Senquez Golson,CB,22,0,0,0,0,0,Mississippi,2015,0.0,0.0,0.5441817033862497,7.9,0.23045811561285362
1078,2,62,GNB,Quinten Rollins,CB,23,3,0,7,7,33,Miami (OH),2015,0.21212121212121213,0.21212121212121213,0.5058181258460449,66.3,0.2181431894502863
1080,2,64,NWE,Jordan Richards,S,22,7,1,10,5,86,Stanford,2015,0.11627906976744186,0.05813953488372093,0.5039243836685503,40.5,0.214295347248974
1081,3,65,IND,D'Joun Smith,CB,22,2,0,0,0,5,Florida Atlantic,2015,0.0,0.0,0.466380538987196,7.9,0.21241823790431272
1094,3,78,NOR,P.J. Williams,CB,22,8,2,19,19,89,Florida St.,2015,0.21348314606741572,0.21348314606741572,0.4509488762544444,66.9,0.19070465976097056
1096,3,80,DET,Alex Carter,CB,20,4,0,0,0,2,Stanford,2015,0.0,0.0,0.4485747742955596,7.9,0.1877824235868555
1099,3,83,SDG,Craig Mager,CB,23,4,0,4,4,24,Texas St.,2015,0.16666666666666666,0.16666666666666666,0.4450136213572323,54.9,0.18359421931622563
1114,3,98,KAN,Steven Nelson,CB,22,9,6,36,11,130,Oregon St.,2015,0.27692307692307694,0.08461538461538462,0.4272078566655959,80.9,0.1658857545089361
1120,4,104,JAX,James Sample,S,23,1,0,1,1,4,Louisville,2015,0.25,0.25,0.4200855507889413,74.6,0.16015401473509988
1125,4,109,IND,Clayton Geathers,S,23,5,3,13,13,56,Central Florida,2015,0.23214285714285715,0.23214285714285715,0.4141502958917292,70.5,0.15589338310314377
1131,4,115,CLE,Ibraheim Campbell,S,23,7,1,6,5,60,Northwestern,2015,0.1,0.08333333333333333,0.4070279900150746,35.4,0.15134139941129537
1136,4,120,CIN,Josh Shaw,CB,23,4,0,7,7,55,USC,2015,0.12727272727272726,0.12727272727272726,0.4010927351178625,44.3,0.14796973857723777
1137,4,121,PIT,Doran Grant,CB,22,1,0,0,0,3,Ohio St.,2015,0.0,0.0,0.3999056841384201,7.9,0.1473376703203662
1152,4,136,BAL,Tray Walker,CB,23,1,0,0,0,8,Texas Southern,2015,0.0,0.0,0.3820999194467837,7.9,0.13928573579991038
1158,5,142,CHI,Adrian Amos,S,22,9,8,38,19,142,Penn St.,2015,0.2676056338028169,0.13380281690140844,0.3749776135701291,79.0,0.13667142700561297
1160,5,144,NYG,Mykkele Thompson,S,22,2,0,0,0,1,Texas,2015,0.0,0.0,0.3726035116112442,7.9,0.13585791092516736
1161,5,145,MIA,Bobby McCain,CB,22,9,6,28,17,131,Memphis,2015,0.21374045801526717,0.1297709923664122,0.3714164606318018,67.0,0.13546061220308492
1166,5,150,MIA,Cedric Thompson,S,22,0,0,0,0,0,Minnesota,2015,0.0,0.0,0.3654812057345896,7.9,0.1335562609614599
1180,5,164,DEN,Lorenzo Doss,CB,21,4,0,0,0,16,Tulane,2015,0.0,0.0,0.3488624920223957,7.9,0.12867641347511716
1183,5,167,NOR,Damian Swann,CB,22,1,0,1,1,7,Georgia,2015,0.14285714285714285,0.14285714285714285,0.3453013390840684,48.7,0.12765925039522158
1186,5,170,SEA,Tye Smith,CB,22,7,0,3,0,45,Towson,2015,0.06666666666666667,0.0,0.3417401861457411,21.8,0.12663347645792383
1197,6,181,WAS,Kyshoen Jarrett,S,22,1,0,3,3,16,Virginia Tech,2015,0.1875,0.1875,0.3405070811015673,60.7,0.12266281707130328
1198,6,182,WAS,Tevin Mitchel,CB,23,0,0,0,0,0,Arkansas,2015,0.0,0.0,0.3402791240971672,7.9,0.12227618616436559
1205,6,189,CLE,Charles Gaines,CB,22,1,0,1,1,6,Louisville,2015,0.16666666666666666,0.16666666666666666,0.338683425066367,54.9,0.11939481581150502
1207,6,191,PHI,JaCorey Shepherd,CB,22,2,0,1,0,11,Kansas,2015,0.09090909090909091,0.0,0.338227511057567,33.1,0.11850599381412896
1212,6,196,PHI,Randall Evans,CB,23,1,0,0,0,1,Kansas St.,2015,0.0,0.0,0.3370877260355668,7.9,0.11613101472384052
1213,6,197,CIN,Derron Smith,S,23,3,0,3,2,38,Fresno St.,2015,0.07894736842105263,0.05263157894736842,0.3368597690311667,27.1,0.11562731318379948
1216,6,200,DET,Quandre Diggs,CB,22,9,4,41,11,137,Texas,2015,0.29927007299270075,0.08029197080291971,0.3361758980179666,84.8,0.11405319425403149
1255,7,239,PIT,Gerod Holliman,S,21,0,0,0,0,0,Louisville,2015,0.0,0.0,0.3272855748463652,7.9,0.08133419266742087
1257,7,241,CLE,Ifo Ekpre-Olomu,CB,22,0,0,0,0,0,Oregon,2015,0.0,0.0,0.3268296608375651,7.9,0.07885559696251182
1258,7,242,OAK,Dexter McDonald,CB,23,3,0,2,2,27,Kansas,2015,0.07407407407407407,0.07407407407407407,0.3266017038331651,24.7,0.07758046859729945
1263,7,247,NWE,Darryl Roberts,CB,24,7,1,13,0,73,Marshall,2015,0.1780821917808219,0.0,0.3254619188111649,58.2,0.07083407083103976
1264,7,248,SEA,Ryan Murphy,DB,22,3,0,0,0,3,Oregon St.,2015,0.0,0.0,0.3252339618067649,7.9,0.06940846119754013
1265,7,249,ATL,Akeem King,DB,23,5,0,3,0,34,San Jose St.,2015,0.08823529411764706,0.0,0.3250060048023648,32.1,0.0679566819065553
1267,7,251,DEN,Taurean Nixon,DB,24,2,0,0,0,2,Tulane,2015,0.0,0.0,0.3245500907935648,7.9,0.06497336927086783
1268,7,252,DEN,Josh Furman,DB,0,0,0,0,0,0,Oklahoma St.,2015,0.0,0.0,0.3243221337891647,7.9,0.06344121338553443
1277,1,5,JAX,Jalen Ramsey,CB,21,8,7,73,29,118,Florida St.,2016,0.6186440677966102,0.2457627118644068,2.609695256679512,99.4,0.39075069136660967
1282,1,10,NYG,Eli Apple,CB,21,8,5,28,9,98,Ohio St.,2016,0.2857142857142857,0.09183673469387756,1.827204066743292,82.6,0.37001498821535544
1283,1,11,TAM,Vernon Hargreaves III,CB,21,6,4,18,10,69,Florida,2016,0.2608695652173913,0.14492753623188406,1.7112142783382118,77.6,0.36601283069914403
1286,1,14,OAK,Karl Joseph,S,22,6,4,16,14,65,West Virginia,2016,0.24615384615384617,0.2153846153846154,1.4430277589751568,73.7,0.35429072151291074
1289,1,17,ATL,Keanu Neal,S,21,8,3,25,17,89,Florida,2016,0.2808988764044944,0.19101123595505617,1.28415298899627,81.5,0.34298862069365404
1296,1,24,CIN,William Jackson III,CB,23,7,4,19,15,75,Houston,2016,0.25333333333333335,0.2,1.1885232500797258,75.5,0.31820320865578744
1297,1,25,PIT,Artie Burns,CB,21,8,1,17,14,86,Miami (FL),2016,0.19767441860465115,0.16279069767441862,1.1845211921556298,62.8,0.3148391452427492
1310,2,38,MIA,Xavien Howard,CB,23,8,6,56,56,100,Baylor,2016,0.56,0.56,0.7732778744259949,98.6,0.2749281881587567
1326,2,54,MIN,Mackensie Alexander,CB,22,7,1,12,8,85,Clemson,2016,0.1411764705882353,0.09411764705882353,0.5652976436621913,47.7,0.23482852472833157
1329,2,57,IND,T.J. Green,S,21,6,0,6,5,41,Clemson,2016,0.14634146341463414,0.12195121951219512,0.5349446825875015,49.9,0.22832345805489493
1330,2,58,PIT,Sean Davis,CB,22,6,3,18,18,70,Maryland,2016,0.2571428571428571,0.2571428571428571,0.5267165964769047,76.3,0.2262220834697025
1332,2,60,NWE,Cyrus Jones,CB,22,4,0,4,1,31,Alabama,2016,0.12903225806451613,0.03225806451612903,0.5136721337061669,44.9,0.22211793813635458
1333,2,61,NOR,Vonn Bell,S,21,8,5,34,12,122,Ohio St.,2016,0.2786885245901639,0.09836065573770492,0.5090482097390285,81.1,0.22011454484756823
1334,2,62,CAR,James Bradberry,CB,23,8,7,46,16,125,Samford,2016,0.368,0.128,0.5058181258460449,93.0,0.2181431894502863
1336,3,64,TEN,Kevin Byard,S,23,8,6,54,51,130,Middle Tenn. St.,2016,0.4153846153846154,0.3923076923076923,0.5039243836685503,94.7,0.214295347248974
1340,3,68,SFO,Will Redmond,CB,22,7,0,3,0,37,Mississippi St.,2016,0.08108108108108109,0.0,0.4628193860488687,28.3,0.2069704216505228
1343,3,71,NYG,Darian Thompson,S,22,6,1,12,6,63,Boise St.,2016,0.19047619047619047,0.09523809523809523,0.4592582331105415,61.6,0.20179133639039937
1346,3,74,KAN,KeiVarae Russell,CB,22,6,0,2,0,23,Notre Dame,2016,0.08695652173913043,0.0,0.4556970801722141,31.5,0.1968725778254251
1349,3,77,CAR,Daryl Worley,CB,21,8,4,20,11,90,West Virginia,2016,0.2222222222222222,0.12222222222222222,0.4521359272338869,68.5,0.19220574165708293
1356,3,84,WAS,Kendall Fuller,CB,21,8,4,30,25,117,Virginia Tech,2016,0.2564102564102564,0.21367521367521367,0.4438265703777899,75.8,0.18224894614223194
1364,3,92,ARI,Brandon Williams,CB,23,5,0,4,4,51,Texas A&M,2016,0.0784313725490196,0.0784313725490196,0.4343301625422505,27.0,0.17235624631674887
1370,3,98,DEN,Justin Simmons,S,22,8,6,56,56,118,Boston Col.,2016,0.4745762711864407,0.4745762711864407,0.4272078566655959,96.6,0.1658857545089361
1376,4,104,BAL,Tavon Young,CB,22,6,1,14,14,50,Temple,2016,0.28,0.28,0.4200855507889413,81.3,0.16015401473509988
1378,4,106,KAN,Eric Murray,CB,22,8,3,17,5,107,Minnesota,2016,0.1588785046728972,0.04672897196261682,0.4177114488300565,53.1,0.15839598117070575
1380,4,108,TAM,Ryan Smith,CB,23,7,0,8,8,78,North Carolina Central,2016,0.10256410256410256,0.10256410256410256,0.4153373468711716,36.3,0.15671007051554775
1383,4,111,DET,Miles Killebrew,S,23,8,0,15,5,129,Southern Utah,2016,0.11627906976744186,0.03875968992248062,0.4117761939328443,40.5,0.15431098775710828
1390,4,118,NYJ,Juston Burris,CB,23,7,2,14,3,80,North Carolina St.,2016,0.175,0.0375,0.4034668370767473,56.8,0.14927520518997445
1396,4,124,CHI,Deon Bush,S,23,8,0,8,7,101,Miami (FL),2016,0.07920792079207921,0.06930693069306931,0.3963445312000928,27.3,0.14552039050395332
1399,4,127,CHI,Deiondre' Hall,CB,22,3,0,2,1,23,Northern Iowa,2016,0.08695652173913043,0.043478260869565216,0.3927833782617655,31.5,0.1438149614422185
1401,4,129,CLE,Derrick Kindred,S,22,3,1,8,8,42,TCU,2016,0.19047619047619047,0.19047619047619047,0.3904092763028806,61.6,0.14273599777167706
1405,4,133,SFO,Rashard Robinson,CB,21,6,0,9,6,49,LSU,2016,0.1836734693877551,0.12244897959183673,0.3856610723851109,59.8,0.14070603838871426
1413,5,141,CAR,Zack Sanchez,CB,22,1,0,1,1,5,Oklahoma,2016,0.2,0.2,0.3761646645495715,63.7,0.13708826690460724
1429,5,157,TEN,LeShaun Sims,CB,22,5,0,11,7,69,Southern Utah,2016,0.15942028985507245,0.10144927536231885,0.3571718488784927,53.2,0.1310635166583754
1431,5,159,HOU,K.J. Dillon,S,22,1,0,0,0,5,West Virginia,2016,0.0,0.0,0.3547977469196078,7.9,0.1303753765260715
1439,5,167,ARI,Marqui Christian,S,21,6,0,6,0,73,Midwestern St.,2016,0.0821917808219178,0.0,0.3453013390840684,28.6,0.12765925039522158
1445,5,173,CLE,Trey Caldwell,DB,22,1,0,0,0,1,La-Monroe,2016,0.0,0.0,0.3381790332074138,7.9,0.12559068736470647
1450,6,178,KAN,D.J. White,CB,22,4,0,1,1,14,Georgia Tech,2016,0.07142857142857142,0.07142857142857142,0.3411909521147674,23.5,0.12379206759527905
1457,6,185,CHI,DeAndre Houston-Carson,S,23,8,0,11,8,107,William & Mary,2016,0.102803738317757,0.07476635514018691,0.3395952530839671,36.5,0.12108129346229807
1461,6,189,DAL,Anthony Brown,CB,22,8,4,23,23,96,Purdue,2016,0.23958333333333334,0.23958333333333334,0.338683425066367,72.4,0.11939481581150502
1468,6,196,PHI,Blake Countess,CB,23,6,0,3,0,45,Auburn,2016,0.06666666666666667,0.0,0.3370877260355668,21.8,0.11613101472384052
1476,6,204,MIA,Jordan Lucas,S,23,6,0,4,1,50,Penn St.,2016,0.08,0.02,0.3352640700003665,27.7,0.11179571486672596
1477,6,205,ARI,Harlan Miller,CB,22,3,0,2,2,9,Southeastern Louisiana,2016,0.2222222222222222,0.2222222222222222,0.3350361129959665,68.5,0.11120093878667475
1481,6,209,BAL,Maurice Canady,CB,22,6,0,3,2,40,Virginia,2016,0.075,0.05,0.3341242849783663,25.4,0.10869087142410783
1484,6,212,DAL,Kavon Frazier,S,22,6,0,4,3,60,Central Michigan,2016,0.06666666666666667,0.05,0.3334404139651662,21.8,0.10666209413886918
1490,6,218,BUF,Kevon Seymour,CB,22,8,0,6,1,64,USC,2016,0.09375,0.015625,0.332072671938766,33.9,0.10219210926439254
1491,6,219,DEN,Will Parks,S,22,7,0,11,8,90,Arizona,2016,0.12222222222222222,0.08888888888888889,0.3318447149343659,42.5,0.10139001711074402
1505,7,233,PHI,Jalen Mills,S,22,8,6,29,18,106,LSU,2016,0.27358490566037735,0.16981132075471697,0.3286533168727654,80.5,0.0882191030407335
1516,7,244,MIN,Jayron Kearse,S,22,8,3,18,4,119,Clemson,2016,0.15126050420168066,0.03361344537815126,0.326145789824365,51.0,0.07495699448978144
1517,7,245,CIN,Clayton Fejedelem,S,23,7,0,8,6,107,Illinois,2016,0.07476635514018691,0.056074766355140186,0.325917832819965,25.2,0.07360802620684498
1521,7,249,SFO,Prince Charles Iworah,CB,23,1,0,0,0,1,Western Kentucky,2016,0.0,0.0,0.3250060048023648,7.9,0.0679566819065553
1525,7,253,TEN,Kalan Reed,CB,22,2,0,0,0,7,Southern Miss,2016,0.0,0.0,0.3240941767847647,7.9,0.06188164276145375
1531,1,6,NYJ,Jamal Adams,S,21,7,5,43,29,80,LSU,2017,0.5375,0.3625,2.426907067884444,98.2,0.38650585775928104
1536,1,11,NOR,Marshon Lattimore,CB,21,7,5,40,40,90,Ohio St.,2017,0.4444444444444444,0.4444444444444444,1.7112142783382118,96.0,0.36601283069914403
1540,1,15,IND,Malik Hooker,S,21,7,3,21,13,83,Ohio St.,2017,0.25301204819277107,0.1566265060240964,1.3788177427827848,75.4,0.350477102003915
1541,1,16,BAL,Marlon Humphrey,CB,21,7,5,49,49,100,Alabama,2017,0.49,0.49,1.326141996887744,97.4,0.34670983882093465
1543,1,18,TEN,Adoree' Jackson,CB,21,7,5,25,15,83,USC,2017,0.30120481927710846,0.18072289156626506,1.2518615552188832,85.3,0.33931313635175786
1549,1,24,OAK,Gareon Conley,CB,22,3,1,9,7,31,Ohio St.,2017,0.2903225806451613,0.22580645161290322,1.1885232500797258,83.3,0.31820320865578744
1550,1,25,CLE,Jabrill Peppers,S,21,7,4,28,11,93,Michigan,2017,0.3010752688172043,0.11827956989247312,1.1845211921556298,85.2,0.3148391452427492
1552,1,27,BUF,Tre'Davious White,CB,22,7,5,48,48,82,LSU,2017,0.5853658536585366,0.5853658536585366,1.1643098047142706,99.0,0.30824043801493967
1558,2,33,GNB,Kevin King,CB,22,5,3,15,15,51,Washington,2017,0.29411764705882354,0.29411764705882354,0.8137785587340705,84.5,0.28945726165493285
1561,2,36,ARI,Budda Baker,S,21,7,5,51,51,105,Washington,2017,0.4857142857142857,0.4857142857142857,0.792609830260854,97.1,0.28062004733873935
1564,2,39,NYJ,Marcus Maye,S,24,7,5,27,21,77,Florida,2017,0.35064935064935066,0.2727272727272727,0.7623347344922546,92.1,0.27214120986706286
1567,2,42,NOR,Marcus Williams,S,20,7,6,30,24,97,Utah,2017,0.30927835051546393,0.24742268041237114,0.7255513827838056,86.2,0.26401234494138603
1568,2,43,PHI,Sidney Jones,CB,21,7,2,11,5,60,Washington,2017,0.18333333333333332,0.08333333333333333,0.7122930427335836,59.5,0.26137904238157716
1571,2,46,IND,Quincy Wilson,CB,21,6,0,4,4,33,Florida,2017,0.12121212121212122,0.12121212121212122,0.6708735229917215,42.3,0.25370373416398434
1575,2,50,TAM,Justin Evans,S,22,7,2,10,8,43,Texas A&M,2017,0.23255813953488372,0.18604651162790697,0.6154027812258229,70.7,0.2439824345263625
1578,2,53,DET,Teez Tabor,CB,21,7,0,5,3,39,Florida,2017,0.1282051282051282,0.07692307692307693,0.5769841104463821,44.6,0.23706489882648174
1581,2,56,OAK,Obi Melifonwu,S,23,2,0,1,1,7,Connecticut,2017,0.14285714285714285,0.14285714285714285,0.5441817033862497,48.7,0.23045811561285362
1585,2,60,DAL,Chidobe Awuzie,CB,22,7,4,25,15,86,Colorado,2017,0.29069767441860467,0.1744186046511628,0.5136721337061669,83.4,0.22211793813635458
1586,2,61,GNB,Josh Jones,S,22,6,1,11,5,70,North Carolina St.,2017,0.15714285714285714,0.07142857142857142,0.5090482097390285,52.6,0.22011454484756823
1591,3,66,SFO,Ahkello Witherspoon,CB,22,7,2,20,12,77,Colorado,2017,0.2597402597402597,0.15584415584415584,0.4651934880077536,77.1,0.21057192136989403
1606,3,81,WAS,Fabian Moreau,CB,23,7,3,20,9,106,UCLA,2017,0.18867924528301888,0.08490566037735849,0.4473877233161172,61.0,0.186360646768222
1615,3,90,SEA,Shaquill Griffin,DB,22,7,5,28,21,89,Central Florida,2017,0.3146067415730337,0.23595505617977527,0.4367042645011353,87.8,0.17468886479645818
1616,3,91,LAR,John Johnson,S,21,7,5,28,18,103,Boston Col.,2017,0.27184466019417475,0.17475728155339806,0.4355172135216929,80.2,0.1735112056655831
1617,3,92,DAL,Jourdan Lewis,CB,22,7,2,20,20,99,Michigan,2017,0.20202020202020202,0.20202020202020202,0.4343301625422505,64.5,0.17235624631674887
1619,3,94,PIT,Cameron Sutton,CB,22,7,2,20,16,101,Tennessee,2017,0.19801980198019803,0.15841584158415842,0.4319560605833656,62.9,0.1701131818839412
1620,3,95,SEA,Lano Hill,S,21,4,0,5,5,42,Michigan,2017,0.11904761904761904,0.11904761904761904,0.4307690096039231,41.8,0.16902445425933682
1622,3,97,MIA,Cordrea Tankersley,CB,23,4,1,4,4,19,Clemson,2017,0.21052631578947367,0.21052631578947367,0.4283949076450383,65.8,0.16691105184214972
1624,3,99,PHI,Rasul Douglas,CB,23,7,2,24,7,105,West Virginia,2017,0.22857142857142856,0.06666666666666667,0.4260208056861534,69.4,0.16488097806555518
1626,3,101,DEN,Brendan Langley,CB,22,2,0,1,1,16,Lamar,2017,0.0625,0.0625,0.4236467037272686,20.0,0.1629317427670296
1636,4,111,SEA,Tedric Thompson,S,22,5,2,9,8,38,Colorado,2017,0.23684210526315788,0.21052631578947367,0.4117761939328443,72.1,0.15431098775710828
1637,4,112,CHI,Eddie Jackson,S,23,7,6,45,45,100,Alabama,2017,0.45,0.45,0.4105891429534019,96.2,0.15354465728284605
1638,4,113,LAC,Rayshawn Jenkins,S,23,7,4,28,11,109,Miami (FL),2017,0.25688073394495414,0.10091743119266056,0.4094020919739595,76.1,0.15279448991400008
1648,4,123,WAS,Montae Nicholson,S,21,3,1,10,10,35,Michigan St.,2017,0.2857142857142857,0.2857142857142857,0.3975315821795352,82.6,0.14611330755403945
1651,4,126,CLE,Howard Wilson,CB,21,0,0,0,0,0,Houston,2017,0.0,0.0,0.3939704292412079,7.9,0.1443715287183583
1674,5,149,ATL,Damontae Kazee,CB,24,7,3,22,12,92,San Diego St.,2017,0.2391304347826087,0.13043478260869565,0.3666682567140321,72.3,0.133927216461665
1676,5,151,LAC,Desmond King,S,22,7,4,27,16,105,Iowa,2017,0.2571428571428571,0.1523809523809524,0.3642941547551472,76.3,0.1331896402946841
1677,5,152,CAR,Corn Elder,CB,22,5,0,2,2,35,Miami (FL),2017,0.05714285714285714,0.05714285714285714,0.3631071037757048,18.5,0.13282704319102195
1683,5,158,IND,Nate Hairston,CB,23,6,1,9,5,61,Temple,2017,0.14754098360655737,0.08196721311475409,0.3559847978990502,50.1,0.13071852425677066
